X1 lower, X1 upper, X3 lower, X3 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
-0.573650, -0.573600, 0.300000, 2.000000, SAFE, 45910.363529, 24302.109375, 2, 1808
-0.574200, -0.574150, 0.300000, 2.000000, SAFE, 45912.901632, 24261.992188, 2, 1808
-0.573300, -0.573250, 0.300000, 2.000000, SAFE, 45730.960406, 24218.000000, 2, 1808
-0.574150, -0.574100, 0.300000, 2.000000, SAFE, 45421.318712, 23947.414062, 2, 1808
-0.573950, -0.573900, 0.300000, 2.000000, SAFE, 45898.486582, 24139.134766, 2, 1808
-0.575250, -0.575200, 0.300000, 2.000000, SAFE, 45484.759663, 24106.416016, 2, 1808
-0.574650, -0.574600, 0.300000, 2.000000, SAFE, 46347.258287, 24392.960938, 3, 1828
-0.573550, -0.573500, 0.300000, 2.000000, SAFE, 46075.151106, 24224.132812, 2, 1808
-0.573850, -0.573800, 0.300000, 2.000000, SAFE, 45922.212036, 24221.976562, 2, 1808
-0.573750, -0.573700, 0.300000, 2.000000, SAFE, 45599.449920, 24061.130859, 2, 1808
-0.574250, -0.574200, 0.300000, 2.000000, SAFE, 45627.147869, 24093.507812, 2, 1808
-0.575150, -0.575100, 0.300000, 2.000000, SAFE, 46103.517453, 24402.662109, 3, 1828
-0.575200, -0.575150, 0.300000, 2.000000, SAFE, 45651.178420, 24105.863281, 2, 1808
-0.574450, -0.574400, 0.300000, 2.000000, SAFE, 45808.501739, 24163.925781, 2, 1808
-0.574750, -0.574700, 0.300000, 2.000000, SAFE, 46165.330920, 24277.759766, 3, 1828
-0.574700, -0.574650, 0.300000, 2.000000, SAFE, 46324.564119, 24461.951172, 3, 1828
-0.573900, -0.573850, 0.300000, 2.000000, SAFE, 45669.819045, 24162.134766, 2, 1808
-0.573350, -0.573300, 0.300000, 2.000000, SAFE, 46104.022636, 24318.730469, 2, 1808
-0.575050, -0.575000, 0.300000, 2.000000, SAFE, 45850.934275, 24118.570312, 2, 1808
-0.573450, -0.573400, 0.300000, 2.000000, SAFE, 46190.288846, 24332.501953, 2, 1808
-0.573400, -0.573350, 0.300000, 2.000000, SAFE, 46106.280818, 24341.935547, 2, 1808
-0.575000, -0.574950, 0.300000, 2.000000, SAFE, 45377.047528, 23932.755859, 2, 1808
-0.486500, -0.486250, 0.300000, 2.000000, SAFE, 45936.267425, 24413.486328, 1, 1674
-0.487250, -0.487000, 0.300000, 2.000000, SAFE, 46030.361923, 24384.277344, 1, 1674
-0.487000, -0.486750, 0.300000, 2.000000, SAFE, 45983.897099, 24317.990234, 1, 1674
-0.486250, -0.486000, 0.300000, 2.000000, SAFE, 45986.833276, 24401.023438, 1, 1674
-0.486750, -0.486500, 0.300000, 2.000000, SAFE, 45966.050749, 24474.283203, 1, 1674
-0.531350, -0.531300, 0.300000, 2.000000, SAFE, 44672.810137, 23514.449219, 1, 1693
-0.532000, -0.531950, 0.300000, 2.000000, SAFE, 44747.624124, 23487.259766, 1, 1693
-0.533050, -0.533000, 0.300000, 2.000000, SAFE, 45163.727969, 23659.792969, 2, 1713
-0.533350, -0.533300, 0.300000, 2.000000, SAFE, 44901.990148, 23456.929688, 2, 1713
-0.532200, -0.532150, 0.300000, 2.000000, SAFE, 45316.998751, 23880.849609, 2, 1713
-0.532900, -0.532850, 0.300000, 2.000000, SAFE, 45046.663122, 23573.148438, 2, 1713
-0.534050, -0.534000, 0.300000, 2.000000, SAFE, 45204.592035, 23788.824219, 2, 1713
-0.531800, -0.531750, 0.300000, 2.000000, SAFE, 44535.642974, 23411.746094, 1, 1693
-0.531250, -0.531200, 0.300000, 2.000000, SAFE, 44632.028666, 23256.244141, 1, 1693
-0.533500, -0.533450, 0.300000, 2.000000, SAFE, 45191.721860, 23674.859375, 2, 1713
-0.533250, -0.533200, 0.300000, 2.000000, SAFE, 45269.532234, 23730.052734, 2, 1713
-0.532250, -0.532200, 0.300000, 2.000000, SAFE, 45311.267224, 23620.242188, 2, 1713
-0.531400, -0.531350, 0.300000, 2.000000, SAFE, 44379.958121, 23260.259766, 1, 1693
-0.531950, -0.531900, 0.300000, 2.000000, SAFE, 44761.641863, 23494.302734, 1, 1693
-0.533800, -0.533750, 0.300000, 2.000000, SAFE, 45194.875355, 23739.220703, 2, 1713
-0.533850, -0.533800, 0.300000, 2.000000, SAFE, 45132.352167, 23644.117188, 2, 1713
-0.533000, -0.532950, 0.300000, 2.000000, SAFE, 45263.449771, 23731.095703, 2, 1713
-0.532600, -0.532550, 0.300000, 2.000000, SAFE, 45149.585574, 23729.392578, 2, 1713
-0.532150, -0.532100, 0.300000, 2.000000, SAFE, 44715.504963, 23418.564453, 1, 1693
-0.532400, -0.532350, 0.300000, 2.000000, SAFE, 45173.892050, 23701.525391, 2, 1713
-0.531600, -0.531550, 0.300000, 2.000000, SAFE, 44691.884560, 23623.216797, 1, 1693
-0.531100, -0.531050, 0.300000, 2.000000, SAFE, 44998.625507, 23531.162109, 1, 1693
-0.531200, -0.531150, 0.300000, 2.000000, SAFE, 44791.845190, 23564.416016, 1, 1693
-0.533300, -0.533250, 0.300000, 2.000000, SAFE, 45242.144643, 23930.154297, 2, 1713
-0.531900, -0.531850, 0.300000, 2.000000, SAFE, 44672.796079, 23531.785156, 1, 1693
-0.531300, -0.531250, 0.300000, 2.000000, SAFE, 44420.322412, 23311.425781, 1, 1693
-0.531850, -0.531800, 0.300000, 2.000000, SAFE, 44662.796375, 23400.177734, 1, 1693
-0.532050, -0.532000, 0.300000, 2.000000, SAFE, 44346.621262, 23276.863281, 1, 1693
-0.532450, -0.532400, 0.300000, 2.000000, SAFE, 44920.270758, 23612.884766, 2, 1713
-0.532350, -0.532300, 0.300000, 2.000000, SAFE, 44987.864927, 23543.197266, 2, 1713
-0.531450, -0.531400, 0.300000, 2.000000, SAFE, 45392.889177, 23318.296875, 1, 1693
-0.533450, -0.533400, 0.300000, 2.000000, SAFE, 45637.365553, 24028.443359, 2, 1713
-0.532950, -0.532900, 0.300000, 2.000000, SAFE, 45415.256103, 23947.857422, 2, 1713
-0.533200, -0.533150, 0.300000, 2.000000, SAFE, 45419.290728, 23684.148438, 2, 1713
-0.532750, -0.532700, 0.300000, 2.000000, SAFE, 45389.665303, 23817.355469, 2, 1713
-0.533600, -0.533550, 0.300000, 2.000000, SAFE, 44859.004517, 23386.052734, 2, 1713
-0.533750, -0.533700, 0.300000, 2.000000, SAFE, 45176.848529, 23619.099609, 2, 1713
-0.532700, -0.532650, 0.300000, 2.000000, SAFE, 45075.769163, 23657.714844, 2, 1713
-0.533150, -0.533100, 0.300000, 2.000000, SAFE, 45601.349206, 23782.453125, 2, 1713
-0.532300, -0.532250, 0.300000, 2.000000, SAFE, 45218.808991, 23805.382812, 2, 1713
-0.531650, -0.531600, 0.300000, 2.000000, SAFE, 44624.903553, 23502.658203, 1, 1693
-0.531700, -0.531650, 0.300000, 2.000000, SAFE, 44389.584183, 23379.912109, 1, 1693
-0.533100, -0.533050, 0.300000, 2.000000, SAFE, 45253.165875, 23730.390625, 2, 1713
-0.531750, -0.531700, 0.300000, 2.000000, SAFE, 44651.827917, 23466.162109, 1, 1693
-0.532800, -0.532750, 0.300000, 2.000000, SAFE, 45103.047941, 23787.785156, 2, 1713
-0.533900, -0.533850, 0.300000, 2.000000, SAFE, 45350.613542, 23832.369141, 2, 1713
-0.531150, -0.531100, 0.300000, 2.000000, SAFE, 44988.920014, 23589.435547, 1, 1693
-0.533700, -0.533650, 0.300000, 2.000000, SAFE, 45444.584924, 23651.154297, 2, 1713
-0.533400, -0.533350, 0.300000, 2.000000, SAFE, 45573.847556, 23913.326172, 2, 1713
-0.531500, -0.531450, 0.300000, 2.000000, SAFE, 44769.238046, 23570.714844, 1, 1693
-0.534000, -0.533950, 0.300000, 2.000000, SAFE, 45150.676037, 23780.806641, 2, 1713
-0.532550, -0.532500, 0.300000, 2.000000, SAFE, 45101.069829, 23753.632812, 2, 1713
-0.532650, -0.532600, 0.300000, 2.000000, SAFE, 45435.051316, 23792.474609, 2, 1713
-0.532500, -0.532450, 0.300000, 2.000000, SAFE, 45293.256225, 23813.644531, 2, 1713
-0.533950, -0.533900, 0.300000, 2.000000, SAFE, 45027.993402, 23690.328125, 2, 1713
-0.532850, -0.532800, 0.300000, 2.000000, SAFE, 45170.470755, 23686.095703, 2, 1713
-0.533650, -0.533600, 0.300000, 2.000000, SAFE, 45069.890994, 23570.691406, 2, 1713
-0.531550, -0.531500, 0.300000, 2.000000, SAFE, 44856.425683, 23617.197266, 1, 1693
-0.533550, -0.533500, 0.300000, 2.000000, SAFE, 45239.071889, 23730.298828, 2, 1713
-0.532100, -0.532050, 0.300000, 2.000000, SAFE, 44604.294260, 23469.312500, 1, 1693
-0.459750, -0.459500, 0.300000, 2.000000, SAFE, 38347.102761, 20002.185547, 1, 1693
-0.461250, -0.461000, 0.300000, 2.000000, SAFE, 38386.189217, 20009.703125, 1, 1693
-0.461750, -0.461500, 0.300000, 2.000000, SAFE, 38706.907750, 20196.970703, 1, 1693
-0.457000, -0.456750, 0.300000, 2.000000, SAFE, 38788.263864, 20248.035156, 2, 1713
-0.460750, -0.460500, 0.300000, 2.000000, SAFE, 38525.827622, 20092.267578, 1, 1693
-0.457750, -0.457500, 0.300000, 2.000000, SAFE, 38906.677417, 20295.853516, 2, 1713
-0.452750, -0.452500, 0.300000, 2.000000, SAFE, 39024.303539, 20326.962891, 1, 1712
-0.460500, -0.460250, 0.300000, 2.000000, SAFE, 38418.538098, 20060.568359, 1, 1693
-0.459000, -0.458750, 0.300000, 2.000000, SAFE, 38700.011302, 20169.589844, 2, 1713
-0.458250, -0.458000, 0.300000, 2.000000, SAFE, 39011.158977, 20361.394531, 2, 1713
-0.453000, -0.452750, 0.300000, 2.000000, SAFE, 39071.793350, 20452.847656, 1, 1712
-0.454750, -0.454500, 0.300000, 2.000000, SAFE, 38822.760892, 20256.429688, 1, 1712
-0.459250, -0.459000, 0.300000, 2.000000, SAFE, 38919.960475, 20265.009766, 2, 1713
-0.456000, -0.455750, 0.300000, 2.000000, SAFE, 38928.948522, 20316.341797, 2, 1713
-0.456250, -0.456000, 0.300000, 2.000000, SAFE, 38904.703656, 20273.660156, 2, 1713
-0.455250, -0.455000, 0.300000, 2.000000, SAFE, 38919.936876, 20301.996094, 2, 1713
-0.461500, -0.461250, 0.300000, 2.000000, SAFE, 38366.446786, 20033.830078, 1, 1693
-0.452250, -0.452000, 0.300000, 2.000000, SAFE, 39275.961265, 20301.087891, 1, 1712
-0.458500, -0.458250, 0.300000, 2.000000, SAFE, 38770.510234, 20228.451172, 2, 1713
-0.450750, -0.450500, 0.300000, 2.000000, SAFE, 38894.201439, 20327.205078, 1, 1712
-0.457250, -0.457000, 0.300000, 2.000000, SAFE, 39153.771884, 20363.267578, 2, 1713
-0.453500, -0.453250, 0.300000, 2.000000, SAFE, 39153.429903, 20469.947266, 1, 1712
-0.451250, -0.451000, 0.300000, 2.000000, SAFE, 39076.142404, 20443.546875, 1, 1712
-0.462000, -0.461750, 0.300000, 2.000000, SAFE, 38159.456348, 19923.873047, 1, 1693
-0.461000, -0.460750, 0.300000, 2.000000, SAFE, 38207.430665, 19956.082031, 1, 1693
-0.450250, -0.450000, 0.300000, 2.000000, SAFE, 38836.485500, 20329.408203, 1, 1712
-0.457500, -0.457250, 0.300000, 2.000000, SAFE, 38929.834238, 20285.175781, 2, 1713
-0.458000, -0.457750, 0.300000, 2.000000, SAFE, 39283.301283, 20391.726562, 2, 1713
-0.456750, -0.456500, 0.300000, 2.000000, SAFE, 39042.873057, 20248.054688, 2, 1713
-0.455000, -0.454750, 0.300000, 2.000000, SAFE, 38852.506537, 20281.789062, 1, 1712
-0.455500, -0.455250, 0.300000, 2.000000, SAFE, 39007.114448, 20350.785156, 2, 1713
-0.459500, -0.459250, 0.300000, 2.000000, SAFE, 38376.883076, 20107.832031, 1, 1693
-0.450500, -0.450250, 0.300000, 2.000000, SAFE, 39012.453700, 20427.566406, 1, 1712
-0.452500, -0.452250, 0.300000, 2.000000, SAFE, 38770.846936, 20251.703125, 1, 1712
-0.454250, -0.454000, 0.300000, 2.000000, SAFE, 39005.797452, 20384.386719, 1, 1712
-0.460250, -0.460000, 0.300000, 2.000000, SAFE, 38628.499050, 20071.013672, 1, 1693
-0.455750, -0.455500, 0.300000, 2.000000, SAFE, 38862.487018, 20227.097656, 2, 1713
-0.454000, -0.453750, 0.300000, 2.000000, SAFE, 38950.911313, 20312.000000, 1, 1712
-0.454500, -0.454250, 0.300000, 2.000000, SAFE, 38906.489031, 20304.480469, 1, 1712
-0.458750, -0.458500, 0.300000, 2.000000, SAFE, 38955.707289, 20293.796875, 2, 1713
-0.453250, -0.453000, 0.300000, 2.000000, SAFE, 38774.063106, 20198.480469, 1, 1712
-0.451500, -0.451250, 0.300000, 2.000000, SAFE, 38861.383978, 20302.640625, 1, 1712
-0.456500, -0.456250, 0.300000, 2.000000, SAFE, 39015.652876, 20245.986328, 2, 1713
-0.451750, -0.451500, 0.300000, 2.000000, SAFE, 39000.229057, 20369.396484, 1, 1712
-0.453750, -0.453500, 0.300000, 2.000000, SAFE, 38983.728506, 20386.876953, 1, 1712
-0.451000, -0.450750, 0.300000, 2.000000, SAFE, 38996.660194, 20408.386719, 1, 1712
-0.460000, -0.459750, 0.300000, 2.000000, SAFE, 38300.453644, 20008.988281, 1, 1693
-0.452000, -0.451750, 0.300000, 2.000000, SAFE, 39313.503051, 20578.765625, 1, 1712
-0.543250, -0.543200, 0.300000, 2.000000, SAFE, 43751.778674, 23093.185547, 1, 1712
-0.543400, -0.543350, 0.300000, 2.000000, SAFE, 43410.805739, 22860.689453, 1, 1712
-0.544950, -0.544900, 0.300000, 2.000000, SAFE, 43833.114920, 22975.646484, 2, 1713
-0.544050, -0.544000, 0.300000, 2.000000, SAFE, 43846.590945, 23018.876953, 2, 1713
-0.543300, -0.543250, 0.300000, 2.000000, SAFE, 43351.835109, 22782.273438, 1, 1712
-0.544550, -0.544500, 0.300000, 2.000000, SAFE, 44003.989923, 23246.171875, 2, 1713
-0.543050, -0.543000, 0.300000, 2.000000, SAFE, 43387.737769, 22853.269531, 1, 1712
-0.544700, -0.544650, 0.300000, 2.000000, SAFE, 43465.840229, 22878.066406, 2, 1713
-0.543450, -0.543400, 0.300000, 2.000000, SAFE, 43889.694432, 23087.519531, 1, 1712
-0.542500, -0.542450, 0.300000, 2.000000, SAFE, 43724.679759, 22970.746094, 1, 1712
-0.543700, -0.543650, 0.300000, 2.000000, SAFE, 43533.977642, 22960.458984, 2, 1713
-0.542550, -0.542500, 0.300000, 2.000000, SAFE, 43210.956210, 22711.957031, 1, 1712
-0.542850, -0.542800, 0.300000, 2.000000, SAFE, 43641.549957, 23072.105469, 1, 1712
-0.544600, -0.544550, 0.300000, 2.000000, SAFE, 43496.671100, 22771.302734, 2, 1713
-0.543900, -0.543850, 0.300000, 2.000000, SAFE, 43710.549281, 22954.552734, 2, 1713
-0.544650, -0.544600, 0.300000, 2.000000, SAFE, 43905.595608, 23100.320312, 2, 1713
-0.542650, -0.542600, 0.300000, 2.000000, SAFE, 43356.593163, 22794.574219, 1, 1712
-0.543350, -0.543300, 0.300000, 2.000000, SAFE, 43407.574678, 22996.328125, 1, 1712
-0.543600, -0.543550, 0.300000, 2.000000, SAFE, 43415.653085, 22853.617188, 1, 1712
-0.544400, -0.544350, 0.300000, 2.000000, SAFE, 43294.430980, 22820.287109, 2, 1713
-0.543750, -0.543700, 0.300000, 2.000000, SAFE, 43588.194595, 22822.029297, 2, 1713
-0.543150, -0.543100, 0.300000, 2.000000, SAFE, 43628.115598, 23070.525391, 1, 1712
-0.544450, -0.544400, 0.300000, 2.000000, SAFE, 43585.261323, 22881.232422, 2, 1713
-0.542600, -0.542550, 0.300000, 2.000000, SAFE, 43173.547673, 22667.119141, 1, 1712
-0.544250, -0.544200, 0.300000, 2.000000, SAFE, 43647.660154, 22974.193359, 2, 1713
-0.544100, -0.544050, 0.300000, 2.000000, SAFE, 43764.821732, 23054.119141, 2, 1713
-0.544300, -0.544250, 0.300000, 2.000000, SAFE, 43919.257959, 23040.380859, 2, 1713
-0.542300, -0.542250, 0.300000, 2.000000, SAFE, 43588.631207, 22783.792969, 1, 1712
-0.543550, -0.543500, 0.300000, 2.000000, SAFE, 43580.002268, 22850.019531, 1, 1712
-0.543800, -0.543750, 0.300000, 2.000000, SAFE, 43574.259119, 22948.640625, 2, 1713
-0.543000, -0.542950, 0.300000, 2.000000, SAFE, 43439.359018, 22847.904297, 1, 1712
-0.543650, -0.543600, 0.300000, 2.000000, SAFE, 43460.872842, 22751.115234, 2, 1713
-0.544150, -0.544100, 0.300000, 2.000000, SAFE, 43381.130018, 22828.199219, 2, 1713
-0.544200, -0.544150, 0.300000, 2.000000, SAFE, 43743.235477, 23021.978516, 2, 1713
-0.544900, -0.544850, 0.300000, 2.000000, SAFE, 43598.701404, 22966.054688, 2, 1713
-0.542950, -0.542900, 0.300000, 2.000000, SAFE, 43682.223131, 22944.580078, 1, 1712
-0.544500, -0.544450, 0.300000, 2.000000, SAFE, 43340.218551, 22691.027344, 2, 1713
-0.542800, -0.542750, 0.300000, 2.000000, SAFE, 43426.965585, 22831.214844, 1, 1712
-0.545000, -0.544950, 0.300000, 2.000000, SAFE, 43659.452512, 22922.441406, 2, 1713
-0.542450, -0.542400, 0.300000, 2.000000, SAFE, 43581.647119, 22859.593750, 1, 1712
-0.544750, -0.544700, 0.300000, 2.000000, SAFE, 43601.203713, 22786.921875, 2, 1713
-0.544350, -0.544300, 0.300000, 2.000000, SAFE, 43462.672250, 22762.335938, 2, 1713
-0.544850, -0.544800, 0.300000, 2.000000, SAFE, 43383.716538, 22686.441406, 2, 1713
-0.543500, -0.543450, 0.300000, 2.000000, SAFE, 43475.790506, 22919.144531, 1, 1712
-0.544000, -0.543950, 0.300000, 2.000000, SAFE, 43696.213064, 22986.769531, 2, 1713
-0.544800, -0.544750, 0.300000, 2.000000, SAFE, 43595.172700, 22965.533203, 2, 1713
-0.543950, -0.543900, 0.300000, 2.000000, SAFE, 43708.605505, 23097.806641, 2, 1713
-0.543100, -0.543050, 0.300000, 2.000000, SAFE, 43538.540998, 23044.353516, 1, 1712
-0.542900, -0.542850, 0.300000, 2.000000, SAFE, 43673.126809, 22958.664062, 1, 1712
-0.543850, -0.543800, 0.300000, 2.000000, SAFE, 43416.693373, 22699.478516, 2, 1713
-0.542700, -0.542650, 0.300000, 2.000000, SAFE, 43526.837218, 22934.140625, 1, 1712
-0.542400, -0.542350, 0.300000, 2.000000, SAFE, 43527.549944, 22753.640625, 1, 1712
-0.542350, -0.542300, 0.300000, 2.000000, SAFE, 43550.256859, 22990.212891, 1, 1712
-0.542750, -0.542700, 0.300000, 2.000000, SAFE, 43812.560058, 23127.593750, 1, 1712
-0.543200, -0.543150, 0.300000, 2.000000, SAFE, 43640.546612, 22943.859375, 1, 1712
-0.589000, -0.588950, 0.300000, 2.000000, NONE, , , , 
-0.589050, -0.589000, 0.300000, 2.000000, NONE, , , , 
-0.588800, -0.588750, 0.300000, 2.000000, NONE, , , , 
-0.589700, -0.589650, 0.300000, 2.000000, NONE, , , , 
-0.589100, -0.589050, 0.300000, 2.000000, NONE, , , , 
-0.589400, -0.589350, 0.300000, 2.000000, NONE, 48058.946082, 25233.181641, 5, 
-0.589150, -0.589100, 0.300000, 2.000000, NONE, , , , 
-0.589350, -0.589300, 0.300000, 2.000000, NONE, , , , 
-0.590000, -0.589950, 0.300000, 2.000000, NONE, , , , 
-0.589750, -0.589700, 0.300000, 2.000000, NONE, , , , 
-0.589250, -0.589200, 0.300000, 2.000000, NONE, , , , 
-0.588650, -0.588600, 0.300000, 2.000000, NONE, , , , 
-0.589550, -0.589500, 0.300000, 2.000000, NONE, , , , 
-0.589850, -0.589800, 0.300000, 2.000000, NONE, , , , 
-0.588850, -0.588800, 0.300000, 2.000000, NONE, , , , 
-0.588700, -0.588650, 0.300000, 2.000000, NONE, , , , 
-0.589300, -0.589250, 0.300000, 2.000000, NONE, , , , 
-0.589200, -0.589150, 0.300000, 2.000000, NONE, , , , 
-0.589950, -0.589900, 0.300000, 2.000000, NONE, , , , 
-0.589500, -0.589450, 0.300000, 2.000000, NONE, , , , 
-0.521900, -0.521850, 0.300000, 2.000000, SAFE, 43972.200884, 23142.550781, 1, 1674
-0.520400, -0.520350, 0.300000, 2.000000, SAFE, 43875.010824, 22942.095703, 1, 1674
-0.520500, -0.520450, 0.300000, 2.000000, SAFE, 43796.800808, 23015.320312, 1, 1674
-0.520750, -0.520700, 0.300000, 2.000000, SAFE, 44067.301737, 23173.982422, 1, 1674
-0.520950, -0.520900, 0.300000, 2.000000, SAFE, 43698.957456, 22957.474609, 1, 1674
-0.521500, -0.521450, 0.300000, 2.000000, SAFE, 44095.632396, 23106.169922, 1, 1674
-0.521100, -0.521050, 0.300000, 2.000000, SAFE, 43881.948390, 23056.738281, 1, 1674
-0.521600, -0.521550, 0.300000, 2.000000, SAFE, 43981.261053, 23047.207031, 1, 1674
-0.521400, -0.521350, 0.300000, 2.000000, SAFE, 44065.766253, 23146.421875, 1, 1674
-0.519400, -0.519350, 0.300000, 2.000000, SAFE, 44083.892179, 23044.074219, 1, 1674
-0.521850, -0.521800, 0.300000, 2.000000, SAFE, 44064.368801, 23205.984375, 1, 1674
-0.521050, -0.521000, 0.300000, 2.000000, SAFE, 43773.521031, 22889.578125, 1, 1674
-0.521700, -0.521650, 0.300000, 2.000000, SAFE, 44206.152455, 23251.470703, 1, 1674
-0.520600, -0.520550, 0.300000, 2.000000, SAFE, 43972.090437, 23096.328125, 1, 1674
-0.521300, -0.521250, 0.300000, 2.000000, SAFE, 44109.839787, 23198.945312, 1, 1674
-0.519250, -0.519200, 0.300000, 2.000000, SAFE, 43897.892112, 23185.013672, 1, 1674
-0.520350, -0.520300, 0.300000, 2.000000, SAFE, 43978.880626, 23112.482422, 1, 1674
-0.521800, -0.521750, 0.300000, 2.000000, SAFE, 44202.027170, 23090.195312, 1, 1674
-0.519450, -0.519400, 0.300000, 2.000000, SAFE, 44077.997536, 23080.589844, 1, 1674
-0.519900, -0.519850, 0.300000, 2.000000, SAFE, 44001.661908, 23161.025391, 1, 1674
-0.520200, -0.520150, 0.300000, 2.000000, SAFE, 43791.868476, 23014.082031, 1, 1674
-0.521350, -0.521300, 0.300000, 2.000000, SAFE, 44208.100825, 23344.593750, 1, 1674
-0.520450, -0.520400, 0.300000, 2.000000, SAFE, 43831.969525, 23015.925781, 1, 1674
-0.520550, -0.520500, 0.300000, 2.000000, SAFE, 43958.909423, 23156.203125, 1, 1674
-0.520050, -0.520000, 0.300000, 2.000000, SAFE, 44245.743039, 23256.078125, 1, 1674
-0.521750, -0.521700, 0.300000, 2.000000, SAFE, 43918.806984, 23065.894531, 1, 1674
-0.520800, -0.520750, 0.300000, 2.000000, SAFE, 44180.376487, 23260.375000, 1, 1674
-0.521950, -0.521900, 0.300000, 2.000000, SAFE, 43911.400911, 23143.294922, 1, 1674
-0.519350, -0.519300, 0.300000, 2.000000, SAFE, 43760.012042, 22928.126953, 1, 1674
-0.520650, -0.520600, 0.300000, 2.000000, SAFE, 43941.817075, 23097.533203, 1, 1674
-0.519500, -0.519450, 0.300000, 2.000000, SAFE, 43844.196744, 23060.736328, 1, 1674
-0.521200, -0.521150, 0.300000, 2.000000, SAFE, 44091.262451, 23252.943359, 1, 1674
-0.521650, -0.521600, 0.300000, 2.000000, SAFE, 44192.691976, 23164.576172, 1, 1674
-0.519200, -0.519150, 0.300000, 2.000000, SAFE, 43937.322838, 23142.859375, 1, 1674
-0.519750, -0.519700, 0.300000, 2.000000, SAFE, 44246.782013, 23334.501953, 1, 1674
-0.520900, -0.520850, 0.300000, 2.000000, SAFE, 43855.751688, 23058.814453, 1, 1674
-0.521550, -0.521500, 0.300000, 2.000000, SAFE, 44078.677096, 23052.878906, 1, 1674
-0.519100, -0.519050, 0.300000, 2.000000, SAFE, 44252.270265, 23311.707031, 1, 1674
-0.522000, -0.521950, 0.300000, 2.000000, SAFE, 43961.280309, 23106.289062, 1, 1674
-0.520250, -0.520200, 0.300000, 2.000000, SAFE, 43997.297280, 23140.574219, 1, 1674
-0.519950, -0.519900, 0.300000, 2.000000, SAFE, 44192.560083, 23136.421875, 1, 1674
-0.520700, -0.520650, 0.300000, 2.000000, SAFE, 44298.059801, 23264.261719, 1, 1674
-0.520000, -0.519950, 0.300000, 2.000000, SAFE, 43964.064082, 23155.664062, 1, 1674
-0.519800, -0.519750, 0.300000, 2.000000, SAFE, 43911.645996, 23204.769531, 1, 1674
-0.519700, -0.519650, 0.300000, 2.000000, SAFE, 44119.159129, 23193.312500, 1, 1674
-0.521250, -0.521200, 0.300000, 2.000000, SAFE, 43916.790759, 23137.972656, 1, 1674
-0.519550, -0.519500, 0.300000, 2.000000, SAFE, 43805.351088, 22853.906250, 1, 1674
-0.522050, -0.522000, 0.300000, 2.000000, SAFE, 44105.131416, 23228.835938, 1, 1674
-0.520850, -0.520800, 0.300000, 2.000000, SAFE, 43994.134972, 23101.000000, 1, 1674
-0.519150, -0.519100, 0.300000, 2.000000, SAFE, 43888.369845, 23055.742188, 1, 1674
-0.519850, -0.519800, 0.300000, 2.000000, SAFE, 43882.360234, 22980.515625, 1, 1674
-0.521150, -0.521100, 0.300000, 2.000000, SAFE, 43862.033875, 23091.970703, 1, 1674
-0.521000, -0.520950, 0.300000, 2.000000, SAFE, 44394.564613, 23288.359375, 1, 1674
-0.519300, -0.519250, 0.300000, 2.000000, SAFE, 44297.404063, 23387.863281, 1, 1674
-0.519600, -0.519550, 0.300000, 2.000000, SAFE, 43865.124726, 22968.542969, 1, 1674
-0.520150, -0.520100, 0.300000, 2.000000, SAFE, 43869.287323, 23126.033203, 1, 1674
-0.520300, -0.520250, 0.300000, 2.000000, SAFE, 44145.017102, 23114.083984, 1, 1674
-0.521450, -0.521400, 0.300000, 2.000000, SAFE, 44167.543259, 23261.234375, 1, 1674
-0.520100, -0.520050, 0.300000, 2.000000, SAFE, 44077.350393, 23166.386719, 1, 1674
-0.519650, -0.519600, 0.300000, 2.000000, SAFE, 43863.090378, 22960.613281, 1, 1674
-0.510450, -0.510400, 0.300000, 2.000000, SAFE, 45008.397563, 23557.160156, 2, 1675
-0.510050, -0.510000, 0.300000, 2.000000, SAFE, 44732.569577, 23408.371094, 2, 1675
-0.510500, -0.510450, 0.300000, 2.000000, SAFE, 44598.294778, 23419.673828, 2, 1675
-0.510250, -0.510200, 0.300000, 2.000000, SAFE, 45074.224377, 23657.875000, 2, 1675
-0.510150, -0.510100, 0.300000, 2.000000, SAFE, 44527.352489, 23423.267578, 2, 1675
-0.510200, -0.510150, 0.300000, 2.000000, SAFE, 44841.670659, 23342.570312, 2, 1675
-0.510400, -0.510350, 0.300000, 2.000000, SAFE, 44744.641264, 23478.488281, 2, 1675
-0.510350, -0.510300, 0.300000, 2.000000, SAFE, 44429.349430, 23254.609375, 2, 1675
-0.510100, -0.510050, 0.300000, 2.000000, SAFE, 44936.609688, 23389.689453, 2, 1675
-0.510300, -0.510250, 0.300000, 2.000000, SAFE, 44829.102855, 23414.261719, 2, 1675
-0.538150, -0.538100, 0.300000, 2.000000, SAFE, 42490.030449, 22284.865234, 1, 1712
-0.538750, -0.538700, 0.300000, 2.000000, SAFE, 42566.301785, 22598.195312, 1, 1712
-0.536900, -0.536850, 0.300000, 2.000000, SAFE, 42642.240842, 22499.246094, 1, 1712
-0.538500, -0.538450, 0.300000, 2.000000, SAFE, 42845.191311, 22512.529297, 1, 1712
-0.538050, -0.538000, 0.300000, 2.000000, SAFE, 42622.596065, 22496.904297, 1, 1712
